"";"squads_player_id";"squads_tournament_id";"squads_team_id";"squads_shirt_number";"squads_position_name";"players_family_name";"players_given_name";"players_birth_date";"players_female";"players_goal_keeper";"players_defender";"players_midfielder";"players_forward"
"11432";"P-83122";"WC-2002";"T-50";10;"midfielder";"Okocha";"Jay-Jay";"1973-08-14";0;0;0;1;0
"11433";"P-83122";"WC-1994";"T-50";10;"midfielder";"Okocha";"Jay-Jay";"1973-08-14";0;0;0;1;0
"11434";"P-83122";"WC-1998";"T-50";10;"midfielder";"Okocha";"Jay-Jay";"1973-08-14";0;0;0;1;0
"11435";"P-83141";"WC-1970";"T-86";15;"defender";"Patzke";"Bernd";"1943-03-14";0;0;1;0;0
"11436";"P-83141";"WC-1966";"T-86";15;"defender";"Patzke";"Bernd";"1943-03-14";0;0;1;0;0
"11437";"P-83152";"WC-1998";"T-53";2;"defender";"Halle";"Gunnar";"1965-08-11";0;0;1;0;0
"11438";"P-83152";"WC-1994";"T-53";2;"defender";"Halle";"Gunnar";"1965-08-11";0;0;1;0;0
"11439";"P-83158";"WC-1954";"T-09";21;"goal keeper";"Veludo";"not applicable";"1930-08-07";0;1;0;0;0
"11440";"P-83165";"WC-2010";"T-22";16;"goal keeper";"Andersen";"Stephan";"1981-11-26";0;1;0;0;0
"11441";"P-83169";"WC-2022";"T-09";11;"forward";"Raphinha";"not applicable";"1996-12-14";0;0;0;0;1
"11442";"P-83190";"WC-2006";"T-83";13;"defender";"Conrad";"Jimmy";"1977-02-12";0;0;1;0;0
"11443";"P-83198";"WC-2018";"T-04";21;"forward";"Petratos";"Dimitri";"1992-11-10";0;0;0;0;1
"11444";"P-83199";"WC-1994";"T-06";17;"forward";"Weber";"Josip";"1964-11-16";0;0;0;0;1
"11445";"P-83210";"WC-1982";"T-28";11;"forward";"Mariner";"Paul";"1953-05-22";0;0;0;0;1
"11446";"P-83211";"WC-2018";"T-84";17;"midfielder";"Laxalt";"Diego";"1993-02-07";0;0;0;1;0
"11447";"P-83216";"WC-2018";"T-16";11;"midfielder";"Cuadrado";"Juan";"1988-05-26";0;0;0;1;0
"11448";"P-83216";"WC-2014";"T-16";11;"midfielder";"Cuadrado";"Juan";"1988-05-26";0;0;0;1;0
"11449";"P-83256";"WC-2019";"T-48";13;"forward";"Jansen";"Renate";"1990-12-07";1;0;0;0;1
"11450";"P-83259";"WC-2007";"T-49";3;"defender";"Bromley";"Hannah";"1986-11-15";1;0;1;0;0
"11451";"P-83261";"WC-1998";"T-55";22;"goal keeper";"Ruiz Díaz";"Rubén";"1969-11-11";0;1;0;0;0
"11452";"P-83265";"WC-1994";"T-61";8;"midfielder";"Chiriță";"Iulian";"1967-02-02";0;0;0;1;0
"11453";"P-83266";"WC-2015";"T-71";7;"forward";"Jeon";"Ga-eul";"1988-09-14";1;0;0;0;1
"11454";"P-83291";"WC-1930";"T-46";0;"midfielder";"Sánchez";"Alfredo Viejo";"1908-05-24";0;0;0;1;0
"11455";"P-83293";"WC-2018";"T-26";2;"defender";"Gabr";"Ali";"1989-01-01";0;0;1;0;0
"11456";"P-83314";"WC-2015";"T-04";23;"forward";"Heyman";"Michelle";"1988-07-04";1;0;0;0;1
"11457";"P-83344";"WC-1998";"T-46";5;"defender";"Davino";"Duilio";"1976-03-21";0;0;1;0;0
"11458";"P-83353";"WC-2019";"T-31";20;"midfielder";"Magull";"Lina";"1994-08-15";1;0;0;1;0
"11459";"P-83359";"WC-2015";"T-42";15;"midfielder";"Lohoues";"Christine";"1992-10-18";1;0;0;1;0
"11460";"P-83361";"WC-1990";"T-26";18;"midfielder";"Orabi";"Osama";"1962-01-22";0;0;0;1;0
"11461";"P-83363";"WC-2018";"T-28";20;"midfielder";"Alli";"Dele";"1996-04-11";0;0;0;1;0
"11462";"P-83366";"WC-1934";"T-74";0;"forward";"Dunker";"Gösta";"1905-09-16";0;0;0;0;1
"11463";"P-83367";"WC-2018";"T-37";10;"midfielder";"Sigurðsson";"Gylfi";"1989-09-08";0;0;0;1;0
"11464";"P-83389";"WC-1974";"T-34";8;"midfielder";"Désir";"Jean-Claude";"1946-08-08";0;0;0;1;0
"11465";"P-83394";"WC-2002";"T-62";7;"defender";"Onopko";"Viktor";"1969-10-14";0;0;1;0;0
"11466";"P-83394";"WC-1994";"T-62";18;"defender";"Onopko";"Viktor";"1969-10-14";0;0;1;0;0
"11467";"P-83399";"WC-1938";"T-21";0;"forward";"Bradáč";"Vojtěch";"1913-10-06";0;0;0;0;1
"11468";"P-83403";"WC-1998";"T-03";2;"defender";"Ayala";"Roberto";"1973-04-14";0;0;1;0;0
"11469";"P-83403";"WC-2006";"T-03";2;"defender";"Ayala";"Roberto";"1973-04-14";0;0;1;0;0
"11470";"P-83403";"WC-2002";"T-03";2;"defender";"Ayala";"Roberto";"1973-04-14";0;0;1;0;0
"11471";"P-83418";"WC-2002";"T-60";19;"forward";"Morrison";"Clinton";"1979-05-14";0;0;0;0;1
"11472";"P-83421";"WC-2014";"T-01";19;"midfielder";"Taïder";"Saphir";"1992-02-29";0;0;0;1;0
"11473";"P-83431";"WC-1954";"T-87";10;"midfielder";"Bobek";"Stjepan";"1923-12-03";0;0;0;1;1
"11474";"P-83431";"WC-1950";"T-87";0;"forward";"Bobek";"Stjepan";"1923-12-03";0;0;0;1;1
"11475";"P-83436";"WC-2002";"T-11";13;"defender";"Mettomo";"Lucien";"1977-04-19";0;0;1;0;0
"11476";"P-83441";"WC-1966";"T-13";12;"midfielder";"Marcos";"Rubén";"1942-12-06";0;0;0;1;0
"11477";"P-83449";"WC-1986";"T-03";1;"forward";"Almirón";"Sergio";"1958-11-18";0;0;0;0;1
"11478";"P-83450";"WC-2015";"T-11";20;"midfielder";"Ngo Mbeleck";"Genevieve";"1993-03-10";1;0;0;1;0
"11479";"P-83450";"WC-2019";"T-11";20;"midfielder";"Ngo Mbeleck";"Genevieve";"1993-03-10";1;0;0;1;0
"11480";"P-83453";"WC-1990";"T-61";8;"midfielder";"Sabău";"Ioan";"1968-02-12";0;0;0;1;0
"11481";"P-83456";"WC-1966";"T-72";19;"forward";"Malofeyev";"Eduard";"1942-06-02";0;0;0;0;1
"11482";"P-83474";"WC-2015";"T-48";7;"forward";"Melis";"Manon";"1986-08-31";1;0;0;0;1
"11483";"P-83478";"WC-1938";"T-48";0;"defender";"Weber";"Mauk";"1914-03-01";0;0;1;0;0
"11484";"P-83478";"WC-1934";"T-48";0;"defender";"Weber";"Mauk";"1914-03-01";0;0;1;0;0
"11485";"P-83507";"WC-1986";"T-22";22;"goal keeper";"Høgh";"Lars";"1959-01-14";0;1;0;0;0
"11486";"P-83515";"WC-2007";"T-51";17;"forward";"Kim";"Yong-ae";"1983-03-07";1;0;0;0;1
"11487";"P-83518";"WC-2018";"T-56";1;"goal keeper";"Gallese";"Pedro";"1990-02-23";0;1;0;0;0
"11488";"P-83522";"WC-1998";"T-31";14;"defender";"Babbel";"Markus";"1972-09-08";0;0;1;0;0
"11489";"P-83544";"WC-2006";"T-71";22;"defender";"Song";"Chong-gug";"1979-02-20";0;0;1;1;0
"11490";"P-83544";"WC-2002";"T-71";22;"midfielder";"Song";"Chong-gug";"1979-02-20";0;0;1;1;0
"11491";"P-83560";"WC-2022";"T-75";6;"midfielder";"Zakaria";"Denis";"1996-11-20";0;0;0;1;0
"11492";"P-83560";"WC-2018";"T-75";17;"midfielder";"Zakaria";"Denis";"1996-11-20";0;0;0;1;0
"11493";"P-83566";"WC-2010";"T-04";7;"midfielder";"Emerton";"Brett";"1979-02-22";0;0;1;1;0
"11494";"P-83566";"WC-2006";"T-04";7;"defender";"Emerton";"Brett";"1979-02-22";0;0;1;1;0
"11495";"P-83573";"WC-1986";"T-57";8;"forward";"Urban";"Jan";"1962-05-14";0;0;0;0;1
"11496";"P-83575";"WC-1954";"T-84";12;"goal keeper";"Maceiras";"Julio";"1926-04-22";0;1;0;0;0
"11497";"P-83591";"WC-1998";"T-83";16;"goal keeper";"Sommer";"Juergen";"1969-02-27";0;1;0;0;0
"11498";"P-83591";"WC-1994";"T-83";12;"goal keeper";"Sommer";"Juergen";"1969-02-27";0;1;0;0;0
"11499";"P-83595";"WC-1998";"T-70";23;"goal keeper";"Gopane";"Simon";"1970-12-26";0;1;0;0;0
"11500";"P-83598";"WC-1954";"T-64";16;"forward";"Henderson";"Jackie";"1932-01-17";0;0;0;0;1
"11501";"P-83602";"WC-2003";"T-51";11;"midfielder";"Yun";"Yong-hui";"1977-03-18";1;0;0;1;0
"11502";"P-83610";"WC-2022";"T-57";13;"midfielder";"Kamiński";"Jakub";"2002-06-05";0;0;0;1;0
"11503";"P-83613";"WC-1990";"T-74";1;"goal keeper";"Andersson";"Sven";"1963-10-06";0;1;0;0;0
"11504";"P-83615";"WC-1994";"T-41";2;"defender";"Apolloni";"Luigi";"1967-05-02";0;0;1;0;0
"11505";"P-83621";"WC-2019";"T-13";13;"forward";"Grez";"Javiera";"2000-07-11";1;0;0;0;1
"11506";"P-83625";"WC-2010";"T-22";13;"defender";"Krøldrup";"Per";"1979-07-31";0;0;1;0;0
"11507";"P-83642";"WC-2018";"T-46";19;"forward";"Peralta";"Oribe";"1984-01-12";0;0;0;0;1
"11508";"P-83642";"WC-2014";"T-46";19;"forward";"Peralta";"Oribe";"1984-01-12";0;0;0;0;1
"11509";"P-83648";"WC-2015";"T-17";7;"forward";"Herrera";"Melissa";"1996-10-10";1;0;0;0;1
"11510";"P-83669";"WC-1970";"T-56";9;"forward";"León";"Pedro Pablo";"1943-03-26";0;0;0;0;1
"11511";"P-83674";"WC-1978";"T-30";16;"forward";"Dalger";"Christian";"1949-12-19";0;0;0;0;1
"11512";"P-83693";"WC-1990";"T-87";11;"forward";"Vujović";"Zlatko";"1958-08-26";0;0;0;0;1
"11513";"P-83693";"WC-1982";"T-87";11;"forward";"Vujović";"Zlatko";"1958-08-26";0;0;0;0;1
"11514";"P-83704";"WC-2019";"T-41";15;"midfielder";"Serturini";"Annamaria";"1998-05-13";1;0;0;1;0
"11515";"P-83705";"WC-1958";"T-36";13;"defender";"Szigeti";"Oszkár";"1933-09-10";0;0;1;0;0
"11516";"P-83711";"WC-2006";"T-73";10;"midfielder";"Reyes";"José Antonio";"1983-09-01";0;0;0;1;0
"11517";"P-83715";"WC-1999";"T-53";5;"defender";"Viker";"Henriette";"1973-08-05";1;0;1;0;0
"11518";"P-83726";"WC-2014";"T-33";13;"goal keeper";"Kapino";"Stefanos";"1994-03-18";0;1;0;0;0
"11519";"P-83734";"WC-2018";"T-63";10;"forward";"Al-Sahlawi";"Mohammad";"1987-01-10";0;0;0;0;1
"11520";"P-83744";"WC-1986";"T-46";5;"forward";"Cruz";"Francisco Javier";"1966-05-24";0;0;0;0;1
"11521";"P-83747";"WC-1970";"T-84";3;"defender";"Matosas";"Roberto";"1940-05-11";0;0;1;0;0
"11522";"P-83750";"WC-2011";"T-29";1;"goal keeper";"Mirian";"not applicable";"1982-02-25";1;1;0;0;0
"11523";"P-83758";"WC-2015";"T-09";3;"defender";"Mônica";"not applicable";"1987-04-21";1;0;1;0;0
"11524";"P-83758";"WC-2019";"T-09";21;"defender";"Mônica";"not applicable";"1987-04-21";1;0;1;0;0
"11525";"P-83771";"WC-1950";"T-87";0;"midfielder";"Atanacković";"Aleksandar";"1920-04-29";0;0;0;1;0
"11526";"P-83778";"WC-1934";"T-61";0;"forward";"Ciolac";"Gheorghe";"1908-08-10";0;0;0;0;1
"11527";"P-83784";"WC-1950";"T-46";0;"defender";"Ruiz";"Rodrigo";"1923-04-14";0;0;1;0;0
"11528";"P-83805";"WC-1986";"T-84";18;"midfielder";"Paz";"Rubén";"1959-08-08";0;0;0;1;0
"11529";"P-83805";"WC-1990";"T-84";10;"midfielder";"Paz";"Rubén";"1959-08-08";0;0;0;1;0
"11530";"P-83809";"WC-1991";"T-83";18;"goal keeper";"Maslin-Kammerdeiner";"Kim";"1964-08-12";1;1;0;0;0
"11531";"P-83822";"WC-2022";"T-12";12;"forward";"Ugbo";"Iké";"1998-09-21";0;0;0;0;1
"11532";"P-83823";"WC-2002";"T-58";12;"midfielder";"Viana";"Hugo";"1983-01-15";0;0;0;1;0
"11533";"P-83823";"WC-2006";"T-58";10;"midfielder";"Viana";"Hugo";"1983-01-15";0;0;0;1;0
"11534";"P-83836";"WC-2002";"T-41";7;"forward";"Del Piero";"Alessandro";"1974-11-09";0;0;0;0;1
"11535";"P-83836";"WC-1998";"T-41";10;"forward";"Del Piero";"Alessandro";"1974-11-09";0;0;0;0;1
"11536";"P-83836";"WC-2006";"T-41";7;"forward";"Del Piero";"Alessandro";"1974-11-09";0;0;0;0;1
"11537";"P-83849";"WC-2018";"T-04";20;"defender";"Sainsbury";"Trent";"1992-01-05";0;0;1;0;0
"11538";"P-83860";"WC-2007";"T-51";6;"midfielder";"Kim";"Ok-sim";"1987-07-02";1;0;0;1;0
"11539";"P-83862";"WC-2015";"T-74";16;"defender";"Nilsson";"Lina";"1987-06-17";1;0;1;0;0
"11540";"P-83862";"WC-2011";"T-74";13;"defender";"Nilsson";"Lina";"1987-06-17";1;0;1;0;0
"11541";"P-83876";"WC-1990";"T-71";6;"forward";"Lee";"Tae-ho";"1961-01-29";0;0;0;0;1
"11542";"P-83876";"WC-1986";"T-71";6;"forward";"Lee";"Tae-ho";"1961-01-29";0;0;0;0;1
"11543";"P-83900";"WC-2014";"T-58";23;"forward";"Postiga";"Hélder";"1982-08-02";0;0;0;0;1
"11544";"P-83900";"WC-2006";"T-58";23;"forward";"Postiga";"Hélder";"1982-08-02";0;0;0;0;1
"11545";"P-83904";"WC-2010";"T-68";1;"goal keeper";"Mucha";"Ján";"1982-12-05";0;1;0;0;0
"11546";"P-83927";"WC-2010";"T-33";12;"goal keeper";"Tzorvas";"Alexandros";"1982-08-12";0;1;0;0;0
"11547";"P-83931";"WC-1970";"T-84";5;"midfielder";"Montero Castillo";"Julio";"1944-04-25";0;0;1;1;0
"11548";"P-83931";"WC-1974";"T-84";5;"defender";"Montero Castillo";"Julio";"1944-04-25";0;0;1;1;0
"11549";"P-83934";"WC-2014";"T-62";3;"defender";"Shchennikov";"Georgi";"1991-04-27";0;0;1;0;0
"11550";"P-83943";"WC-2002";"T-14";3;"defender";"Yang";"Pu";"1978-03-30";0;0;1;0;0
"11551";"P-83945";"WC-1962";"T-84";1;"goal keeper";"Sosa";"Roberto";"1935-06-14";0;1;0;0;0
"11552";"P-83945";"WC-1966";"T-84";12;"goal keeper";"Sosa";"Roberto";"1935-06-14";0;1;0;0;0
"11553";"P-83956";"WC-1994";"T-33";12;"midfielder";"Marangos";"Spiros";"1967-02-20";0;0;0;1;0
"11554";"P-83968";"WC-1990";"T-86";4;"defender";"Kohler";"Jürgen";"1965-10-06";0;0;1;0;0
"11555";"P-83968";"WC-1994";"T-31";4;"defender";"Kohler";"Jürgen";"1965-10-06";0;0;1;0;0
"11556";"P-83968";"WC-1998";"T-31";4;"defender";"Kohler";"Jürgen";"1965-10-06";0;0;1;0;0
"11557";"P-83981";"WC-2015";"T-31";15;"defender";"Cramer";"Jennifer";"1993-02-24";1;0;1;0;0
"11558";"P-83987";"WC-1930";"T-09";0;"forward";"Moderato";"not applicable";"1902-07-14";0;0;0;0;1
"11559";"P-84003";"WC-2006";"T-31";13;"midfielder";"Ballack";"Michael";"1976-09-26";0;0;0;1;0
"11560";"P-84003";"WC-2002";"T-31";13;"midfielder";"Ballack";"Michael";"1976-09-26";0;0;0;1;0
"11561";"P-84013";"WC-1970";"T-74";2;"defender";"Selander";"Hans";"1945-03-15";0;0;1;0;0
"11562";"P-84022";"WC-2002";"T-74";9;"midfielder";"Ljungberg";"Freddie";"1977-04-16";0;0;0;1;0
"11563";"P-84022";"WC-2006";"T-74";9;"midfielder";"Ljungberg";"Freddie";"1977-04-16";0;0;0;1;0
"11564";"P-84034";"WC-1962";"T-03";12;"goal keeper";"Domínguez";"Rogelio";"1932-03-09";0;1;0;0;0
"11565";"P-84043";"WC-1990";"T-48";19;"forward";"van Loen";"John";"1965-02-04";0;0;0;0;1
"11566";"P-84049";"WC-1995";"T-53";9;"forward";"Sandberg";"Kristin";"1972-03-23";1;0;0;0;1
"11567";"P-84056";"WC-1986";"T-55";13;"defender";"Cáceres";"Virginio";"1962-05-21";0;0;1;0;0
"11568";"P-84060";"WC-1991";"T-14";3;"defender";"Ma";"Li";"1969-03-03";1;0;1;0;0
"11569";"P-84073";"WC-2019";"T-11";22;"midfielder";"Abam";"Michaela";"1997-06-13";1;0;0;1;0
"11570";"P-84079";"WC-1994";"T-07";22;"midfielder";"Baldivieso";"Julio César";"1971-12-02";0;0;0;1;0
"11571";"P-84091";"WC-1934";"T-48";0;"forward";"Langendaal";"Wim";"1909-04-13";0;0;0;0;1
"11572";"P-84093";"WC-2002";"T-41";15;"defender";"Iuliano";"Mark";"1973-08-12";0;0;1;0;0
"11573";"P-84101";"WC-1934";"T-48";0;"forward";"Vrauwdeunt";"Manus";"1915-04-29";0;0;0;0;1
"11574";"P-84114";"WC-2019";"T-71";23;"forward";"Kang";"Chae-rim";"1998-03-23";1;0;0;0;1
"11575";"P-84116";"WC-2014";"T-32";12;"goal keeper";"Kwarasey";"Adam Larsen";"1987-12-12";0;1;0;0;0
"11576";"P-84117";"WC-1995";"T-28";14;"forward";"Walker";"Karen";"1969-07-29";1;0;0;0;1
"11577";"P-84123";"WC-1982";"T-35";9;"forward";"Betancourt";"Armando";"1957-10-10";0;0;0;0;1
"11578";"P-84133";"WC-1982";"T-05";16;"defender";"Messlender";"Gerald";"1961-10-01";0;0;1;0;0
"11579";"P-84137";"WC-1978";"T-41";6;"defender";"Maldera";"Aldo";"1953-10-14";0;0;1;0;0
"11580";"P-84152";"WC-1998";"T-11";20;"midfielder";"Olembé";"Salomon";"1980-12-08";0;0;0;1;0
"11581";"P-84152";"WC-2002";"T-11";20;"midfielder";"Olembé";"Salomon";"1980-12-08";0;0;0;1;0
"11582";"P-84160";"WC-1970";"T-56";21;"goal keeper";"Goyzueta";"Jesus";"1947-01-01";0;1;0;0;0
"11583";"P-84161";"WC-1999";"T-14";15;"midfielder";"Qiu";"Haiyan";"1974-06-17";1;0;0;1;0
"11584";"P-84173";"WC-1978";"T-46";5;"defender";"Vázquez Ayala";"Arturo";"1949-06-26";0;0;1;0;0
"11585";"P-84176";"WC-2011";"T-44";21;"goal keeper";"Kaihori";"Ayumi";"1986-09-04";1;1;0;0;0
"11586";"P-84176";"WC-2015";"T-44";18;"goal keeper";"Kaihori";"Ayumi";"1986-09-04";1;1;0;0;0
"11587";"P-84182";"WC-1991";"T-74";6;"midfielder";"Swedberg";"Malin";"1968-09-15";1;0;0;1;0
"11588";"P-84190";"WC-2022";"T-18";19;"defender";"Sosa";"Borna";"1998-01-21";0;0;1;0;0
"11589";"P-84197";"WC-1990";"T-73";10;"midfielder";"Fernando";"not applicable";"1965-09-11";0;0;0;1;0
"11590";"P-84201";"WC-2010";"T-28";12;"goal keeper";"Green";"Robert";"1980-01-18";0;1;0;0;0
"11591";"P-84207";"WC-1995";"T-31";15;"defender";"Klein";"Claudia";"1971-09-24";1;0;1;0;0
"11592";"P-84226";"WC-2006";"T-63";5;"defender";"Al-Qadi";"Naif";"1979-04-03";0;0;1;0;0
"11593";"P-84231";"WC-1999";"T-32";10;"forward";"Mensah";"Vivian";"1972-06-13";1;0;0;0;1
"11594";"P-84232";"WC-1934";"T-41";0;"defender";"Caligaris";"Umberto";"1901-07-26";0;0;1;0;0
"11595";"P-84240";"WC-1982";"T-49";6;"defender";"Almond";"Bobby";"1951-04-16";0;0;1;0;0
"11596";"P-84258";"WC-2019";"T-73";21;"midfielder";"Falcón";"Andrea";"1997-02-28";1;0;0;1;0
"11597";"P-84269";"WC-2022";"T-85";26;"midfielder";"Smith";"Matthew";"1999-11-22";0;0;0;1;0
"11598";"P-84273";"WC-2019";"T-31";10;"midfielder";"Marozsán";"Dzsenifer";"1992-04-18";1;0;0;1;0
"11599";"P-84273";"WC-2015";"T-31";10;"midfielder";"Marozsán";"Dzsenifer";"1992-04-18";1;0;0;1;0
"11600";"P-84295";"WC-1974";"T-48";9;"forward";"Keizer";"Piet";"1943-06-14";0;0;0;0;1
"11601";"P-84297";"WC-1930";"T-46";0;"forward";"López";"Hilario";"1907-11-18";0;0;0;0;1
"11602";"P-84301";"WC-2018";"T-09";3;"defender";"Miranda";"not applicable";"1984-09-07";0;0;1;0;0
"11603";"P-84312";"WC-2010";"T-30";20;"midfielder";"Valbuena";"Mathieu";"1984-09-28";0;0;0;1;0
"11604";"P-84312";"WC-2014";"T-30";8;"midfielder";"Valbuena";"Mathieu";"1984-09-28";0;0;0;1;0
"11605";"P-84320";"WC-1978";"T-09";9;"forward";"Reinaldo";"not applicable";"1957-01-11";0;0;0;0;1
"11606";"P-84344";"WC-1999";"T-51";17;"defender";"Yang";"Kyong-hui";"1978-01-21";1;0;1;0;0
"11607";"P-84346";"WC-1938";"T-74";0;"midfielder";"Grahn";"Karl-Erik";"1914-11-05";0;0;0;1;0
"11608";"P-84364";"WC-1982";"T-86";22;"goal keeper";"Immel";"Eike";"1960-11-27";0;1;0;0;0
"11609";"P-84364";"WC-1986";"T-86";22;"goal keeper";"Immel";"Eike";"1960-11-27";0;1;0;0;0
"11610";"P-84365";"WC-2019";"T-73";7;"defender";"Corredera";"Marta";"1991-08-08";1;0;1;1;0
"11611";"P-84365";"WC-2015";"T-73";12;"midfielder";"Corredera";"Marta";"1991-08-08";1;0;1;1;0
"11612";"P-84375";"WC-1998";"T-10";4;"defender";"Petkov";"Ivaylo";"1976-03-24";0;0;1;0;0
"11613";"P-84378";"WC-2002";"T-18";10;"midfielder";"Kovač";"Niko";"1971-10-15";0;0;0;1;0
"11614";"P-84378";"WC-2006";"T-18";10;"midfielder";"Kovač";"Niko";"1971-10-15";0;0;0;1;0
"11615";"P-84380";"WC-1978";"T-73";1;"goal keeper";"Arconada";"Luis";"1954-06-26";0;1;0;0;0
"11616";"P-84380";"WC-1982";"T-73";1;"goal keeper";"Arconada";"Luis";"1954-06-26";0;1;0;0;0
"11617";"P-84382";"WC-2022";"T-38";2;"defender";"Moharrami";"Sadegh";"1996-03-01";0;0;1;0;0
"11618";"P-84389";"WC-2003";"T-53";6;"midfielder";"Riise";"Hege";"1969-07-18";1;0;0;1;1
"11619";"P-84389";"WC-1995";"T-53";6;"midfielder";"Riise";"Hege";"1969-07-18";1;0;0;1;1
"11620";"P-84389";"WC-1999";"T-53";6;"midfielder";"Riise";"Hege";"1969-07-18";1;0;0;1;1
"11621";"P-84389";"WC-1991";"T-53";9;"forward";"Riise";"Hege";"1969-07-18";1;0;0;1;1
"11622";"P-84395";"WC-2006";"T-32";4;"defender";"Kuffour";"Samuel";"1976-09-03";0;0;1;0;0
"11623";"P-84404";"WC-1999";"T-32";15;"forward";"Gyamfuah";"Nana";"1978-08-04";1;0;0;0;1
"11624";"P-84406";"WC-2018";"T-38";21;"midfielder";"Dejagah";"Ashkan";"1986-07-05";0;0;0;1;0
"11625";"P-84406";"WC-2014";"T-38";21;"midfielder";"Dejagah";"Ashkan";"1986-07-05";0;0;0;1;0
"11626";"P-84407";"WC-1982";"T-27";9;"forward";"Hernández";"Ever";"1958-12-11";0;0;0;0;1
"11627";"P-84412";"WC-2014";"T-04";11;"midfielder";"Oar";"Tommy";"1991-12-10";0;0;0;1;0
"11628";"P-84420";"WC-1994";"T-11";2;"defender";"Kana-Biyik";"André";"1965-09-01";0;0;1;0;0
"11629";"P-84420";"WC-1990";"T-11";2;"defender";"Kana-Biyik";"André";"1965-09-01";0;0;1;0;0
"11630";"P-84424";"WC-2022";"T-30";21;"defender";"Hernandez";"Lucas";"1996-02-14";0;0;1;0;0
"11631";"P-84424";"WC-2018";"T-30";21;"defender";"Hernandez";"Lucas";"1996-02-14";0;0;1;0;0
"11632";"P-84430";"WC-2022";"T-03";26;"defender";"Molina";"Nahuel";"1998-04-06";0;0;1;0;0
"11633";"P-84458";"WC-1998";"T-13";16;"defender";"Aros";"Mauricio";"1976-03-09";0;0;1;0;0
"11634";"P-84467";"WC-2003";"T-03";8;"midfielder";"Gatti";"Natalia";"1982-10-20";1;0;0;1;1
"11635";"P-84467";"WC-2007";"T-03";9;"forward";"Gatti";"Natalia";"1982-10-20";1;0;0;1;1
"11636";"P-84475";"WC-1934";"T-30";0;"defender";"Gonzales";"Joseph";"1907-02-19";0;0;1;0;0
"11637";"P-84477";"WC-2002";"T-69";3;"defender";"Milinovič";"Željko";"1969-10-12";0;0;1;0;0
"11638";"P-84486";"WC-2010";"T-04";23;"midfielder";"Bresciano";"Mark";"1980-02-11";0;0;0;1;0
"11639";"P-84486";"WC-2014";"T-04";23;"midfielder";"Bresciano";"Mark";"1980-02-11";0;0;0;1;0
"11640";"P-84486";"WC-2006";"T-04";23;"midfielder";"Bresciano";"Mark";"1980-02-11";0;0;0;1;0
"11641";"P-84497";"WC-1995";"T-74";15;"midfielder";"Olsson";"Anneli";"1967-02-07";1;0;0;1;0
"11642";"P-84502";"WC-2019";"T-09";23;"forward";"Geyse";"not applicable";"1998-03-27";1;0;0;0;1
"11643";"P-84505";"WC-2015";"T-50";11;"forward";"Umotong";"Ini-Abasi";"1994-05-15";1;0;0;0;1
"11644";"P-84524";"WC-2010";"T-49";19;"defender";"Smith";"Tommy";"1990-03-31";0;0;1;0;0
"11645";"P-84527";"WC-1999";"T-51";1;"goal keeper";"Ri";"Jong-hui";"1975-08-20";1;1;0;0;0
"11646";"P-84527";"WC-2003";"T-51";1;"goal keeper";"Ri";"Jong-hui";"1975-08-20";1;1;0;0;0
"11647";"P-84530";"WC-1999";"T-74";3;"defender";"Törnqvist";"Jane";"1975-05-09";1;0;1;0;0
"11648";"P-84530";"WC-2003";"T-74";3;"defender";"Törnqvist";"Jane";"1975-05-09";1;0;1;0;0
"11649";"P-84531";"WC-1954";"T-46";14;"defender";"Gómez";"Juan";"1924-06-26";0;0;1;0;0
"11650";"P-84532";"WC-2014";"T-42";12;"forward";"Bony";"Wilfried";"1988-12-10";0;0;0;0;1
"11651";"P-84534";"WC-1998";"T-31";20;"forward";"Bierhoff";"Oliver";"1968-05-01";0;0;0;0;1
"11652";"P-84534";"WC-2002";"T-31";20;"forward";"Bierhoff";"Oliver";"1968-05-01";0;0;0;0;1
"11653";"P-84535";"WC-2010";"T-75";19;"forward";"Derdiyok";"Eren";"1988-06-12";0;0;0;0;1
"11654";"P-84536";"WC-2018";"T-04";12;"goal keeper";"Jones";"Brad";"1982-03-19";0;1;0;0;0
"11655";"P-84542";"WC-1998";"T-03";9;"forward";"Batistuta";"Gabriel";"1969-02-01";0;0;0;0;1
"11656";"P-84542";"WC-1994";"T-03";9;"forward";"Batistuta";"Gabriel";"1969-02-01";0;0;0;0;1
"11657";"P-84542";"WC-2002";"T-03";9;"forward";"Batistuta";"Gabriel";"1969-02-01";0;0;0;0;1
"11658";"P-84550";"WC-2002";"T-14";20;"forward";"Yang";"Chen";"1974-01-17";0;0;0;0;1
"11659";"P-84561";"WC-1986";"T-10";17;"midfielder";"Kolev";"Hristo";"1964-09-21";0;0;0;1;0
"11660";"P-84563";"WC-2018";"T-63";9;"midfielder";"Bahebri";"Hattan";"1992-07-16";0;0;0;1;1
"11661";"P-84563";"WC-2022";"T-63";19;"forward";"Bahebri";"Hattan";"1992-07-16";0;0;0;1;1
"11662";"P-84569";"WC-1974";"T-04";7;"midfielder";"Rooney";"Jimmy";"1945-12-10";0;0;0;1;0
"11663";"P-84576";"WC-2003";"T-09";20;"midfielder";"Milene";"not applicable";"1979-06-18";1;0;0;1;0
"11664";"P-84606";"WC-2019";"T-09";13;"defender";"Santos";"Letícia";"1994-12-02";1;0;1;0;0
