"";"matches_tournament_id";"matches_match_id";"matches_away_team_id";"matches_home_team_id";"matches_stadium_id";"matches_match_date";"matches_match_time";"matches_stage_name";"matches_home_team_score";"matches_away_team_score";"matches_extra_time";"matches_penalty_shootout";"matches_home_team_score_penalties";"matches_away_team_score_penalties";"matches_result";"tournaments_tournament_name";"tournaments_year";"tournaments_host_country";"tournaments_winner";"tournaments_count_teams";"stadiums_stadium_name";"stadiums_city_name";"stadiums_country_name";"stadiums_stadium_capacity";"home_team_name";"home_mens_team";"home_womens_team";"home_region_name";"away_team_name";"away_mens_team";"away_womens_team";"away_region_name";"goals_goal_id";"goals_team_id";"goals_player_id";"goals_player_team_id";"goals_minute_label";"goals_minute_regulation";"goals_minute_stoppage";"goals_match_period";"goals_own_goal";"goals_penalty"
"823";"WC-1970";"M-1970-20";"T-56";"T-86";"S-131";"1970-06-10";"16:00";"group stage";3;1;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Nou Camp";"León";"Mexico";31000;"West Germany";1;0;"Europe";"Peru";1;0;"South America";"G-0810";"T-86";"P-72441";"T-86";"19'";19;0;"first half";0;0
"824";"WC-1970";"M-1970-20";"T-56";"T-86";"S-131";"1970-06-10";"16:00";"group stage";3;1;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Nou Camp";"León";"Mexico";31000;"West Germany";1;0;"Europe";"Peru";1;0;"South America";"G-0813";"T-56";"P-96979";"T-56";"44'";44;0;"first half";0;0
"825";"WC-1970";"M-1970-21";"T-06";"T-46";"S-132";"1970-06-11";"16:00";"group stage";1;0;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Azteca";"Mexico City";"Mexico";115000;"Mexico";1;1;"North America";"Belgium";1;0;"Europe";"G-0814";"T-46";"P-64553";"T-46";"14'";14;0;"first half";0;1
"826";"WC-1970";"M-1970-22";"T-40";"T-41";"S-139";"1970-06-11";"16:00";"group stage";0;0;0;0;0;0;"draw";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"La Bombonera";"Toluca";"Mexico";33000;"Italy";1;1;"Europe";"Israel";1;0;"Middle East";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"827";"WC-1970";"M-1970-23";"T-21";"T-28";"S-128";"1970-06-11";"16:00";"group stage";1;0;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Jalisco";"Guadalajara";"Mexico";71000;"England";1;1;"Europe";"Czechoslovakia";1;0;"Europe";"G-0815";"T-28";"P-52978";"T-28";"50'";50;0;"second half";0;1
"828";"WC-1970";"M-1970-24";"T-47";"T-10";"S-131";"1970-06-11";"16:00";"group stage";1;1;0;0;0;0;"draw";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Nou Camp";"León";"Mexico";31000;"Bulgaria";1;0;"Europe";"Morocco";1;0;"Africa";"G-0816";"T-10";"P-01172";"T-10";"40'";40;0;"first half";0;0
"829";"WC-1970";"M-1970-24";"T-47";"T-10";"S-131";"1970-06-11";"16:00";"group stage";1;1;0;0;0;0;"draw";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Nou Camp";"León";"Mexico";31000;"Bulgaria";1;0;"Europe";"Morocco";1;0;"Africa";"G-0817";"T-47";"P-85379";"T-47";"61'";61;0;"second half";0;0
"830";"WC-1970";"M-1970-25";"T-56";"T-09";"S-128";"1970-06-14";"12:00";"quarter-finals";4;2;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Jalisco";"Guadalajara";"Mexico";71000;"Brazil";1;1;"South America";"Peru";1;0;"South America";"G-0819";"T-09";"P-53202";"T-09";"15'";15;0;"first half";0;0
"831";"WC-1970";"M-1970-25";"T-56";"T-09";"S-128";"1970-06-14";"12:00";"quarter-finals";4;2;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Jalisco";"Guadalajara";"Mexico";71000;"Brazil";1;1;"South America";"Peru";1;0;"South America";"G-0820";"T-56";"P-03607";"T-56";"28'";28;0;"first half";0;0
"832";"WC-1970";"M-1970-25";"T-56";"T-09";"S-128";"1970-06-14";"12:00";"quarter-finals";4;2;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Jalisco";"Guadalajara";"Mexico";71000;"Brazil";1;1;"South America";"Peru";1;0;"South America";"G-0822";"T-56";"P-96979";"T-56";"70'";70;0;"second half";0;0
"833";"WC-1970";"M-1970-25";"T-56";"T-09";"S-128";"1970-06-14";"12:00";"quarter-finals";4;2;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Jalisco";"Guadalajara";"Mexico";71000;"Brazil";1;1;"South America";"Peru";1;0;"South America";"G-0823";"T-09";"P-77430";"T-09";"75'";75;0;"second half";0;0
"834";"WC-1970";"M-1970-25";"T-56";"T-09";"S-128";"1970-06-14";"12:00";"quarter-finals";4;2;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Jalisco";"Guadalajara";"Mexico";71000;"Brazil";1;1;"South America";"Peru";1;0;"South America";"G-0818";"T-09";"P-85778";"T-09";"11'";11;0;"first half";0;0
"835";"WC-1970";"M-1970-25";"T-56";"T-09";"S-128";"1970-06-14";"12:00";"quarter-finals";4;2;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Jalisco";"Guadalajara";"Mexico";71000;"Brazil";1;1;"South America";"Peru";1;0;"South America";"G-0821";"T-09";"P-53202";"T-09";"52'";52;0;"second half";0;0
"836";"WC-1970";"M-1970-26";"T-46";"T-41";"S-139";"1970-06-14";"12:00";"quarter-finals";4;1;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"La Bombonera";"Toluca";"Mexico";33000;"Italy";1;1;"Europe";"Mexico";1;1;"North America";"G-0825";"T-41";"P-38555";"T-46";"25'";25;0;"first half";1;0
"837";"WC-1970";"M-1970-26";"T-46";"T-41";"S-139";"1970-06-14";"12:00";"quarter-finals";4;1;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"La Bombonera";"Toluca";"Mexico";33000;"Italy";1;1;"Europe";"Mexico";1;1;"North America";"G-0828";"T-41";"P-00119";"T-41";"76'";76;0;"second half";0;0
"838";"WC-1970";"M-1970-26";"T-46";"T-41";"S-139";"1970-06-14";"12:00";"quarter-finals";4;1;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"La Bombonera";"Toluca";"Mexico";33000;"Italy";1;1;"Europe";"Mexico";1;1;"North America";"G-0826";"T-41";"P-00119";"T-41";"63'";63;0;"second half";0;0
"839";"WC-1970";"M-1970-26";"T-46";"T-41";"S-139";"1970-06-14";"12:00";"quarter-finals";4;1;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"La Bombonera";"Toluca";"Mexico";33000;"Italy";1;1;"Europe";"Mexico";1;1;"North America";"G-0824";"T-46";"P-13602";"T-46";"13'";13;0;"first half";0;0
"840";"WC-1970";"M-1970-26";"T-46";"T-41";"S-139";"1970-06-14";"12:00";"quarter-finals";4;1;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"La Bombonera";"Toluca";"Mexico";33000;"Italy";1;1;"Europe";"Mexico";1;1;"North America";"G-0827";"T-41";"P-62214";"T-41";"70'";70;0;"second half";0;0
"841";"WC-1970";"M-1970-27";"T-84";"T-72";"S-132";"1970-06-14";"12:00";"quarter-finals";0;1;1;0;0;0;"away team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Azteca";"Mexico City";"Mexico";115000;"Soviet Union";1;0;"Europe, Asia";"Uruguay";1;0;"South America";"G-0829";"T-84";"P-99710";"T-84";"117'";117;0;"extra time, second half";0;0
"842";"WC-1970";"M-1970-28";"T-28";"T-86";"S-131";"1970-06-14";"12:00";"quarter-finals";3;2;1;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Nou Camp";"León";"Mexico";31000;"West Germany";1;0;"Europe";"England";1;1;"Europe";"G-0832";"T-86";"P-72864";"T-86";"68'";68;0;"second half";0;0
"843";"WC-1970";"M-1970-28";"T-28";"T-86";"S-131";"1970-06-14";"12:00";"quarter-finals";3;2;1;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Nou Camp";"León";"Mexico";31000;"West Germany";1;0;"Europe";"England";1;1;"Europe";"G-0833";"T-86";"P-64138";"T-86";"82'";82;0;"second half";0;0
"844";"WC-1970";"M-1970-28";"T-28";"T-86";"S-131";"1970-06-14";"12:00";"quarter-finals";3;2;1;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Nou Camp";"León";"Mexico";31000;"West Germany";1;0;"Europe";"England";1;1;"Europe";"G-0831";"T-28";"P-34233";"T-28";"49'";49;0;"second half";0;0
"845";"WC-1970";"M-1970-28";"T-28";"T-86";"S-131";"1970-06-14";"12:00";"quarter-finals";3;2;1;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Nou Camp";"León";"Mexico";31000;"West Germany";1;0;"Europe";"England";1;1;"Europe";"G-0834";"T-86";"P-72441";"T-86";"108'";108;0;"extra time, second half";0;0
"846";"WC-1970";"M-1970-28";"T-28";"T-86";"S-131";"1970-06-14";"12:00";"quarter-finals";3;2;1;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Nou Camp";"León";"Mexico";31000;"West Germany";1;0;"Europe";"England";1;1;"Europe";"G-0830";"T-28";"P-62668";"T-28";"31'";31;0;"first half";0;0
"847";"WC-1970";"M-1970-29";"T-84";"T-09";"S-128";"1970-06-17";"16:00";"semi-finals";3;1;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Jalisco";"Guadalajara";"Mexico";71000;"Brazil";1;1;"South America";"Uruguay";1;0;"South America";"G-0836";"T-09";"P-14923";"T-09";"44'";44;0;"first half";0;0
"848";"WC-1970";"M-1970-29";"T-84";"T-09";"S-128";"1970-06-17";"16:00";"semi-finals";3;1;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Jalisco";"Guadalajara";"Mexico";71000;"Brazil";1;1;"South America";"Uruguay";1;0;"South America";"G-0838";"T-09";"P-85778";"T-09";"89'";89;0;"second half";0;0
"849";"WC-1970";"M-1970-29";"T-84";"T-09";"S-128";"1970-06-17";"16:00";"semi-finals";3;1;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Jalisco";"Guadalajara";"Mexico";71000;"Brazil";1;1;"South America";"Uruguay";1;0;"South America";"G-0835";"T-84";"P-81929";"T-84";"19'";19;0;"first half";0;0
"850";"WC-1970";"M-1970-29";"T-84";"T-09";"S-128";"1970-06-17";"16:00";"semi-finals";3;1;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Jalisco";"Guadalajara";"Mexico";71000;"Brazil";1;1;"South America";"Uruguay";1;0;"South America";"G-0837";"T-09";"P-77430";"T-09";"76'";76;0;"second half";0;0
"851";"WC-1970";"M-1970-30";"T-86";"T-41";"S-132";"1970-06-17";"16:00";"semi-finals";4;3;1;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Azteca";"Mexico City";"Mexico";115000;"Italy";1;1;"Europe";"West Germany";1;0;"Europe";"G-0842";"T-41";"P-42540";"T-41";"98'";98;0;"extra time, first half";0;0
"852";"WC-1970";"M-1970-30";"T-86";"T-41";"S-132";"1970-06-17";"16:00";"semi-finals";4;3;1;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Azteca";"Mexico City";"Mexico";115000;"Italy";1;1;"Europe";"West Germany";1;0;"Europe";"G-0845";"T-41";"P-62214";"T-41";"111'";111;0;"extra time, second half";0;0
"853";"WC-1970";"M-1970-30";"T-86";"T-41";"S-132";"1970-06-17";"16:00";"semi-finals";4;3;1;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Azteca";"Mexico City";"Mexico";115000;"Italy";1;1;"Europe";"West Germany";1;0;"Europe";"G-0843";"T-41";"P-00119";"T-41";"104'";104;0;"extra time, first half";0;0
"854";"WC-1970";"M-1970-30";"T-86";"T-41";"S-132";"1970-06-17";"16:00";"semi-finals";4;3;1;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Azteca";"Mexico City";"Mexico";115000;"Italy";1;1;"Europe";"West Germany";1;0;"Europe";"G-0844";"T-86";"P-72441";"T-86";"110'";110;0;"extra time, second half";0;0
"855";"WC-1970";"M-1970-30";"T-86";"T-41";"S-132";"1970-06-17";"16:00";"semi-finals";4;3;1;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Azteca";"Mexico City";"Mexico";115000;"Italy";1;1;"Europe";"West Germany";1;0;"Europe";"G-0840";"T-86";"P-93072";"T-86";"90'";90;0;"second half";0;0
"856";"WC-1970";"M-1970-30";"T-86";"T-41";"S-132";"1970-06-17";"16:00";"semi-finals";4;3;1;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Azteca";"Mexico City";"Mexico";115000;"Italy";1;1;"Europe";"West Germany";1;0;"Europe";"G-0839";"T-41";"P-92154";"T-41";"8'";8;0;"first half";0;0
"857";"WC-1970";"M-1970-30";"T-86";"T-41";"S-132";"1970-06-17";"16:00";"semi-finals";4;3;1;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Azteca";"Mexico City";"Mexico";115000;"Italy";1;1;"Europe";"West Germany";1;0;"Europe";"G-0841";"T-86";"P-72441";"T-86";"94'";94;0;"extra time, first half";0;0
"858";"WC-1970";"M-1970-31";"T-84";"T-86";"S-132";"1970-06-20";"16:00";"third-place match";1;0;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Azteca";"Mexico City";"Mexico";115000;"West Germany";1;0;"Europe";"Uruguay";1;0;"South America";"G-0846";"T-86";"P-60896";"T-86";"26'";26;0;"first half";0;0
"859";"WC-1970";"M-1970-32";"T-41";"T-09";"S-132";"1970-06-21";"12:00";"final";4;1;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Azteca";"Mexico City";"Mexico";115000;"Brazil";1;1;"South America";"Italy";1;1;"Europe";"G-0849";"T-09";"P-04354";"T-09";"66'";66;0;"second half";0;0
"860";"WC-1970";"M-1970-32";"T-41";"T-09";"S-132";"1970-06-21";"12:00";"final";4;1;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Azteca";"Mexico City";"Mexico";115000;"Brazil";1;1;"South America";"Italy";1;1;"Europe";"G-0850";"T-09";"P-77430";"T-09";"71'";71;0;"second half";0;0
"861";"WC-1970";"M-1970-32";"T-41";"T-09";"S-132";"1970-06-21";"12:00";"final";4;1;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Azteca";"Mexico City";"Mexico";115000;"Brazil";1;1;"South America";"Italy";1;1;"Europe";"G-0851";"T-09";"P-25829";"T-09";"86'";86;0;"second half";0;0
"862";"WC-1970";"M-1970-32";"T-41";"T-09";"S-132";"1970-06-21";"12:00";"final";4;1;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Azteca";"Mexico City";"Mexico";115000;"Brazil";1;1;"South America";"Italy";1;1;"Europe";"G-0847";"T-09";"P-38906";"T-09";"18'";18;0;"first half";0;0
"863";"WC-1970";"M-1970-32";"T-41";"T-09";"S-132";"1970-06-21";"12:00";"final";4;1;0;0;0;0;"home team win";"1970 FIFA Men's World Cup";1970;"Mexico";"Brazil";16;"Estadio Azteca";"Mexico City";"Mexico";115000;"Brazil";1;1;"South America";"Italy";1;1;"Europe";"G-0848";"T-41";"P-92154";"T-41";"37'";37;0;"first half";0;0
"864";"WC-1974";"M-1974-01";"T-87";"T-09";"S-086";"1974-06-13";"17:00";"group stage";0;0;0;0;0;0;"draw";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Waldstadion";"Frankfurt";"Germany";62000;"Brazil";1;1;"South America";"Yugoslavia";1;0;"Europe";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"865";"WC-1974";"M-1974-02";"T-13";"T-86";"S-080";"1974-06-14";"16:00";"group stage";1;0;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Olympiastadion";"Berlin";"Germany";86000;"West Germany";1;0;"Europe";"Chile";1;1;"South America";"G-0852";"T-86";"P-48686";"T-86";"18'";18;0;"first half";0;0
"866";"WC-1974";"M-1974-03";"T-04";"T-24";"S-089";"1974-06-14";"19:30";"group stage";2;0;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Volksparkstadion";"Hamburg";"Germany";61000;"East Germany";1;0;"Europe";"Australia";1;1;"Oceania";"G-0854";"T-24";"P-91963";"T-24";"72'";72;0;"second half";0;0
"867";"WC-1974";"M-1974-03";"T-04";"T-24";"S-089";"1974-06-14";"19:30";"group stage";2;0;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Volksparkstadion";"Hamburg";"Germany";61000;"East Germany";1;0;"Europe";"Australia";1;1;"Oceania";"G-0853";"T-24";"P-39161";"T-04";"58'";58;0;"second half";1;0
"868";"WC-1974";"M-1974-04";"T-64";"T-88";"S-083";"1974-06-14";"19:30";"group stage";0;2;0;0;0;0;"away team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Westfalenstadion";"Dortmund";"Germany";65000;"Zaire";1;0;"Africa";"Scotland";1;1;"Europe";"G-0855";"T-64";"P-21810";"T-64";"26'";26;0;"first half";0;0
"869";"WC-1974";"M-1974-04";"T-64";"T-88";"S-083";"1974-06-14";"19:30";"group stage";0;2;0;0;0;0;"away team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Westfalenstadion";"Dortmund";"Germany";65000;"Zaire";1;0;"Africa";"Scotland";1;1;"Europe";"G-0856";"T-64";"P-22480";"T-64";"34'";34;0;"first half";0;0
"870";"WC-1974";"M-1974-05";"T-10";"T-74";"S-085";"1974-06-15";"16:00";"group stage";0;0;0;0;0;0;"draw";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Rheinstadion";"Düsseldorf";"Germany";70000;"Sweden";1;1;"Europe";"Bulgaria";1;0;"Europe";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"871";"WC-1974";"M-1974-06";"T-48";"T-84";"S-090";"1974-06-15";"16:00";"group stage";0;2;0;0;0;0;"away team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Niedersachsenstadion";"Hanover";"Germany";60000;"Uruguay";1;0;"South America";"Netherlands";1;1;"Europe";"G-0858";"T-48";"P-89554";"T-48";"86'";86;0;"second half";0;0
"872";"WC-1974";"M-1974-06";"T-48";"T-84";"S-090";"1974-06-15";"16:00";"group stage";0;2;0;0;0;0;"away team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Niedersachsenstadion";"Hanover";"Germany";60000;"Uruguay";1;0;"South America";"Netherlands";1;1;"Europe";"G-0857";"T-48";"P-89554";"T-48";"7'";7;0;"first half";0;0
"873";"WC-1974";"M-1974-07";"T-34";"T-41";"S-096";"1974-06-15";"18:00";"group stage";3;1;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Olympiastadion";"Munich";"Germany";78000;"Italy";1;1;"Europe";"Haiti";1;0;"Caribbean";"G-0860";"T-41";"P-62214";"T-41";"52'";52;0;"second half";0;0
"874";"WC-1974";"M-1974-07";"T-34";"T-41";"S-096";"1974-06-15";"18:00";"group stage";3;1;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Olympiastadion";"Munich";"Germany";78000;"Italy";1;1;"Europe";"Haiti";1;0;"Caribbean";"G-0862";"T-41";"P-32265";"T-41";"79'";79;0;"second half";0;0
"875";"WC-1974";"M-1974-07";"T-34";"T-41";"S-096";"1974-06-15";"18:00";"group stage";3;1;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Olympiastadion";"Munich";"Germany";78000;"Italy";1;1;"Europe";"Haiti";1;0;"Caribbean";"G-0859";"T-34";"P-32958";"T-34";"46'";46;0;"second half";0;0
"876";"WC-1974";"M-1974-07";"T-34";"T-41";"S-096";"1974-06-15";"18:00";"group stage";3;1;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Olympiastadion";"Munich";"Germany";78000;"Italy";1;1;"Europe";"Haiti";1;0;"Caribbean";"G-0861";"T-41";"P-12030";"T-41";"66'";66;0;"second half";0;0
"877";"WC-1974";"M-1974-08";"T-03";"T-57";"S-099";"1974-06-15";"18:00";"group stage";3;2;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Neckarstadion";"Stuttgart";"Germany";72000;"Poland";1;0;"Europe";"Argentina";1;1;"South America";"G-0865";"T-03";"P-82218";"T-03";"60'";60;0;"second half";0;0
"878";"WC-1974";"M-1974-08";"T-03";"T-57";"S-099";"1974-06-15";"18:00";"group stage";3;2;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Neckarstadion";"Stuttgart";"Germany";72000;"Poland";1;0;"Europe";"Argentina";1;1;"South America";"G-0867";"T-03";"P-33365";"T-03";"66'";66;0;"second half";0;0
"879";"WC-1974";"M-1974-08";"T-03";"T-57";"S-099";"1974-06-15";"18:00";"group stage";3;2;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Neckarstadion";"Stuttgart";"Germany";72000;"Poland";1;0;"Europe";"Argentina";1;1;"South America";"G-0863";"T-57";"P-21597";"T-57";"7'";7;0;"first half";0;0
"880";"WC-1974";"M-1974-08";"T-03";"T-57";"S-099";"1974-06-15";"18:00";"group stage";3;2;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Neckarstadion";"Stuttgart";"Germany";72000;"Poland";1;0;"Europe";"Argentina";1;1;"South America";"G-0866";"T-57";"P-21597";"T-57";"62'";62;0;"second half";0;0
"881";"WC-1974";"M-1974-08";"T-03";"T-57";"S-099";"1974-06-15";"18:00";"group stage";3;2;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Neckarstadion";"Stuttgart";"Germany";72000;"Poland";1;0;"Europe";"Argentina";1;1;"South America";"G-0864";"T-57";"P-92867";"T-57";"8'";8;0;"first half";0;0
"882";"WC-1974";"M-1974-09";"T-86";"T-04";"S-089";"1974-06-18";"16:00";"group stage";0;3;0;0;0;0;"away team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Volksparkstadion";"Hamburg";"Germany";61000;"Australia";1;1;"Oceania";"West Germany";1;0;"Europe";"G-0869";"T-86";"P-44313";"T-86";"34'";34;0;"first half";0;0
"883";"WC-1974";"M-1974-09";"T-86";"T-04";"S-089";"1974-06-18";"16:00";"group stage";0;3;0;0;0;0;"away team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Volksparkstadion";"Hamburg";"Germany";61000;"Australia";1;1;"Oceania";"West Germany";1;0;"Europe";"G-0870";"T-86";"P-72441";"T-86";"53'";53;0;"second half";0;0
"884";"WC-1974";"M-1974-09";"T-86";"T-04";"S-089";"1974-06-18";"16:00";"group stage";0;3;0;0;0;0;"away team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Volksparkstadion";"Hamburg";"Germany";61000;"Australia";1;1;"Oceania";"West Germany";1;0;"Europe";"G-0868";"T-86";"P-60896";"T-86";"12'";12;0;"first half";0;0
"885";"WC-1974";"M-1974-10";"T-24";"T-13";"S-080";"1974-06-18";"19:00";"group stage";1;1;0;0;0;0;"draw";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Olympiastadion";"Berlin";"Germany";86000;"Chile";1;1;"South America";"East Germany";1;0;"Europe";"G-0871";"T-24";"P-57624";"T-24";"55'";55;0;"second half";0;0
"886";"WC-1974";"M-1974-10";"T-24";"T-13";"S-080";"1974-06-18";"19:00";"group stage";1;1;0;0;0;0;"draw";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Olympiastadion";"Berlin";"Germany";86000;"Chile";1;1;"South America";"East Germany";1;0;"Europe";"G-0872";"T-13";"P-34039";"T-13";"69'";69;0;"second half";0;0
"887";"WC-1974";"M-1974-11";"T-09";"T-64";"S-086";"1974-06-18";"19:30";"group stage";0;0;0;0;0;0;"draw";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Waldstadion";"Frankfurt";"Germany";62000;"Scotland";1;1;"Europe";"Brazil";1;1;"South America";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"888";"WC-1974";"M-1974-12";"T-88";"T-87";"S-088";"1974-06-18";"19:30";"group stage";9;0;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Parkstadion";"Gelsenkirchen";"Germany";72000;"Yugoslavia";1;0;"Europe";"Zaire";1;0;"Africa";"G-0874";"T-87";"P-88088";"T-87";"14'";14;0;"first half";0;0
"889";"WC-1974";"M-1974-12";"T-88";"T-87";"S-088";"1974-06-18";"19:30";"group stage";9;0;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Parkstadion";"Gelsenkirchen";"Germany";72000;"Yugoslavia";1;0;"Europe";"Zaire";1;0;"Africa";"G-0875";"T-87";"P-28747";"T-87";"18'";18;0;"first half";0;0
"890";"WC-1974";"M-1974-12";"T-88";"T-87";"S-088";"1974-06-18";"19:30";"group stage";9;0;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Parkstadion";"Gelsenkirchen";"Germany";72000;"Yugoslavia";1;0;"Europe";"Zaire";1;0;"Africa";"G-0876";"T-87";"P-20553";"T-87";"22'";22;0;"first half";0;0
"891";"WC-1974";"M-1974-12";"T-88";"T-87";"S-088";"1974-06-18";"19:30";"group stage";9;0;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Parkstadion";"Gelsenkirchen";"Germany";72000;"Yugoslavia";1;0;"Europe";"Zaire";1;0;"Africa";"G-0877";"T-87";"P-74389";"T-87";"30'";30;0;"first half";0;0
"892";"WC-1974";"M-1974-12";"T-88";"T-87";"S-088";"1974-06-18";"19:30";"group stage";9;0;0;0;0;0;"home team win";"1974 FIFA Men's World Cup";1974;"West Germany";"West Germany";16;"Parkstadion";"Gelsenkirchen";"Germany";72000;"Yugoslavia";1;0;"Europe";"Zaire";1;0;"Africa";"G-0878";"T-87";"P-29556";"T-87";"35'";35;0;"first half";0;0
